Identifier,Category,Air_Temp,Process_Temp,Rotational_Speed,Torque,Tool_Life,Failure,Failure_Description
447,M,297.6,308.7,1376,59.9,74,0,Normal_Operation
448,L,297.5,308.6,1552,44.9,77,0,Normal_Operation
449,L,297.6,308.7,1622,37.9,79,0,Normal_Operation
450,M,297.6,308.7,1419,41.7,81,0,Normal_Operation
451,H,297.5,308.6,1440,46.1,84,0,Normal_Operation
452,M,297.4,308.6,1643,31.0,89,0,Normal_Operation
453,L,297.4,308.7,1510,36.2,92,0,Normal_Operation
454,L,297.4,308.7,1468,46.6,94,0,Normal_Operation
455,L,297.4,308.7,1429,57.4,96,0,Normal_Operation
456,H,297.3,308.7,1478,47.6,98,0,Normal_Operation
457,L,297.4,308.6,1276,53.6,103,0,Normal_Operation
458,L,297.3,308.6,1486,42.6,105,0,Normal_Operation
459,L,297.4,308.6,1476,42.3,107,0,Normal_Operation
460,H,297.3,308.6,1431,42.0,109,0,Normal_Operation
461,L,297.4,308.7,1402,40.2,114,0,Normal_Operation
462,L,297.4,308.7,1433,43.4,116,0,Normal_Operation
463,L,297.4,308.7,2874,4.2,118,1,Power_Supply_Issue
464,L,297.3,308.6,1511,35.7,120,0,Normal_Operation
465,M,297.3,308.6,1456,42.9,122,0,Normal_Operation
466,L,297.2,308.5,1550,41.5,125,0,Normal_Operation
467,L,297.2,308.5,2182,16.5,127,0,Normal_Operation
468,L,297.3,308.7,1619,31.6,129,0,Normal_Operation
469,M,297.3,308.8,1586,32.7,131,0,Normal_Operation
470,H,297.3,308.8,1499,44.2,134,0,Normal_Operation
471,H,297.3,308.8,1419,42.4,139,0,Normal_Operation
472,M,297.4,309.0,1497,41.8,144,0,Normal_Operation
473,M,297.4,309.0,1520,37.0,147,0,Normal_Operation
474,L,297.4,309.1,1478,49.8,150,0,Normal_Operation
475,L,297.4,309.1,1380,41.1,152,0,Normal_Operation
476,L,297.4,309.0,1570,37.9,154,0,Normal_Operation
477,H,297.4,309.0,1468,41.4,156,0,Normal_Operation
478,L,297.4,309.0,1833,22.6,161,0,Normal_Operation
479,M,297.4,308.9,1323,57.3,163,0,Normal_Operation
480,L,297.4,309.0,1583,32.0,166,0,Normal_Operation
481,M,297.3,309.0,1556,39.5,168,0,Normal_Operation
482,L,297.3,309.0,1548,37.4,171,0,Normal_Operation
483,L,297.4,309.0,1324,56.9,173,0,Normal_Operation
484,L,297.4,309.0,1568,33.7,175,0,Normal_Operation
485,M,297.4,309.0,1685,30.7,177,0,Normal_Operation
486,M,297.4,309.1,1582,35.9,180,0,Normal_Operation
487,M,297.4,309.1,1463,35.0,183,0,Normal_Operation
488,L,297.4,309.2,1584,42.8,186,0,Normal_Operation
489,M,297.5,309.2,1347,55.8,188,0,Normal_Operation
490,L,297.4,309.2,1459,37.9,191,0,Normal_Operation
491,L,297.4,309.2,1420,45.6,193,0,Normal_Operation
492,L,297.5,309.3,1404,43.5,195,0,Normal_Operation
493,L,297.5,309.3,1470,38.8,197,0,Normal_Operation
494,L,297.6,309.4,1326,49.8,199,0,Normal_Operation
495,H,297.5,309.3,1459,49.7,201,0,Normal_Operation
496,M,297.5,309.2,1530,40.0,206,0,Normal_Operation
497,L,297.4,309.0,1505,39.2,209,0,Normal_Operation
498,L,297.5,309.1,1611,30.2,211,0,Normal_Operation
499,L,297.5,309.1,1515,35.1,213,0,Normal_Operation
500,M,297.5,309.2,1804,27.4,215,0,Normal_Operation
501,M,297.6,309.3,1464,46.2,218,0,Normal_Operation
502,L,297.6,309.2,1390,43.3,221,0,Normal_Operation
503,M,297.6,309.2,1442,48.1,0,0,Normal_Operation
504,M,297.6,309.3,1529,41.9,3,0,Normal_Operation
505,L,297.6,309.3,1610,35.0,6,0,Normal_Operation
506,L,297.6,309.3,1543,34.3,8,0,Normal_Operation
507,H,297.8,309.4,1445,48.2,10,0,Normal_Operation
508,L,297.7,309.3,1893,24.6,15,0,Normal_Operation
509,M,297.6,309.3,1415,41.3,17,0,Normal_Operation
510,L,297.5,309.3,1564,37.5,20,0,Normal_Operation
511,L,297.5,309.3,1479,39.4,22,0,Normal_Operation
512,L,297.5,309.2,1426,44.8,24,0,Normal_Operation
513,L,297.4,309.2,1428,38.8,26,0,Normal_Operation
514,L,297.4,309.2,1620,33.2,28,0,Normal_Operation
515,L,297.5,309.2,1715,28.0,30,0,Normal_Operation
516,L,297.5,309.3,1732,29.9,32,0,Normal_Operation
517,M,297.5,309.4,1391,58.2,34,0,Normal_Operation
518,L,297.6,309.5,1924,20.6,37,0,Normal_Operation
519,M,297.7,309.5,2027,19.8,39,0,Normal_Operation
520,L,297.6,309.5,1617,36.2,42,0,Normal_Operation
521,L,297.5,309.4,1497,35.8,44,0,Normal_Operation
522,M,297.5,309.5,1448,43.7,46,0,Normal_Operation
523,L,297.4,309.4,1401,45.9,49,0,Normal_Operation
524,L,297.4,309.4,1620,35.4,51,0,Normal_Operation
525,L,297.4,309.4,1466,45.5,53,0,Normal_Operation
526,L,297.6,309.5,1373,50.6,55,0,Normal_Operation
527,M,297.6,309.6,1592,35.8,57,0,Normal_Operation
528,M,297.5,309.5,1553,42.4,60,0,Normal_Operation
529,L,297.6,309.5,1569,36.2,63,0,Normal_Operation
530,M,297.6,309.5,1709,32.2,65,0,Normal_Operation
531,L,297.6,309.5,1549,34.9,68,0,Normal_Operation
532,L,297.5,309.4,1443,45.4,70,0,Normal_Operation
533,L,297.5,309.3,1675,29.8,72,0,Normal_Operation
534,L,297.5,309.3,1623,33.4,74,0,Normal_Operation
535,H,297.4,309.3,1365,52.4,76,0,Normal_Operation
536,L,297.4,309.3,1759,24.8,81,0,Normal_Operation
537,H,297.4,309.3,1516,43.0,83,0,Normal_Operation
538,M,297.4,309.3,1499,36.8,88,0,Normal_Operation
539,M,297.4,309.3,1775,25.8,91,0,Normal_Operation
540,L,297.4,309.4,1473,45.5,94,0,Normal_Operation
541,L,297.4,309.4,1296,52.3,96,0,Normal_Operation
542,L,297.5,309.4,1803,24.7,98,0,Normal_Operation
543,H,297.5,309.3,1563,36.1,100,0,Normal_Operation
544,M,297.5,309.4,1831,26.6,105,0,Normal_Operation
545,L,297.6,309.4,1958,22.1,108,0,Normal_Operation
546,L,297.5,309.4,1809,24.3,110,0,Normal_Operation
547,M,297.5,309.4,1482,39.3,112,0,Normal_Operation
548,L,297.4,309.3,1332,53.2,115,0,Normal_Operation
549,L,297.4,309.2,1437,40.4,117,0,Normal_Operation
550,L,297.4,309.2,1698,29.4,119,0,Normal_Operation
551,L,297.4,309.2,1274,54.3,121,0,Normal_Operation
552,M,297.4,309.3,1622,35.0,123,0,Normal_Operation
553,M,297.4,309.3,1564,36.0,126,0,Normal_Operation
554,H,297.5,309.4,1368,45.3,129,0,Normal_Operation
555,M,297.4,309.4,1539,42.2,134,0,Normal_Operation
556,L,297.5,309.4,1357,50.1,137,0,Normal_Operation
557,M,297.5,309.4,1433,48.3,139,0,Normal_Operation
558,L,297.5,309.4,1650,34.6,142,0,Normal_Operation
559,L,297.5,309.4,1503,40.6,144,0,Normal_Operation
560,L,297.5,309.4,1318,58.2,146,0,Normal_Operation
561,M,297.5,309.4,1678,34.4,148,0,Normal_Operation
562,L,297.6,309.5,1574,30.9,151,0,Normal_Operation
563,L,297.7,309.6,1529,35.2,153,0,Normal_Operation
564,H,297.6,309.6,1669,32.1,155,0,Normal_Operation
565,H,297.7,309.7,1570,35.8,160,0,Normal_Operation
566,M,297.6,309.7,1541,33.7,165,0,Normal_Operation
567,M,297.7,309.7,1680,30.2,168,0,Normal_Operation
568,L,297.8,309.7,1935,22.1,171,0,Normal_Operation
569,M,297.7,309.6,1596,35.2,173,0,Normal_Operation
570,L,297.7,309.7,1498,41.0,176,0,Normal_Operation
571,M,297.8,309.8,1676,29.0,178,0,Normal_Operation
572,L,297.8,309.9,1351,49.0,181,0,Normal_Operation
573,L,297.9,309.9,1472,45.0,183,0,Normal_Operation
574,M,297.9,310.0,1439,41.7,185,0,Normal_Operation
575,M,297.9,309.9,1410,55.4,188,0,Normal_Operation
576,H,297.7,309.7,1440,51.1,191,0,Normal_Operation
577,L,297.7,309.7,1591,37.7,196,0,Normal_Operation
578,L,297.8,309.8,1533,36.8,198,0,Normal_Operation
579,M,297.8,309.7,1700,31.3,200,0,Normal_Operation
580,M,297.8,309.8,1798,25.5,203,0,Normal_Operation
581,L,297.8,309.7,1394,42.9,206,0,Normal_Operation
582,L,297.8,309.7,1341,49.2,208,0,Normal_Operation
583,H,297.7,309.6,1697,32.2,210,0,Normal_Operation
584,H,297.6,309.6,1419,48.2,215,0,Normal_Operation
585,L,297.6,309.5,2001,20.5,220,0,Normal_Operation
586,L,297.6,309.6,1501,49.8,222,1,Excessive_Load
587,H,297.6,309.5,1623,33.1,224,0,Normal_Operation
588,L,297.6,309.4,1628,33.4,229,0,Normal_Operation
589,L,297.6,309.4,1491,40.2,231,0,Normal_Operation
590,L,297.5,309.4,1517,36.7,233,0,Normal_Operation
591,H,297.5,309.3,1525,41.7,235,0,Normal_Operation
592,H,297.5,309.5,1668,27.9,240,0,Normal_Operation
593,L,297.5,309.6,1312,50.7,0,0,Normal_Operation
594,H,297.6,309.6,1278,50.4,2,0,Normal_Operation
595,M,297.6,309.6,1330,53.1,7,0,Normal_Operation
596,M,297.6,309.6,1530,37.3,10,0,Normal_Operation
597,H,297.6,309.6,1428,46.6,13,0,Normal_Operation
598,L,297.7,309.6,1480,47.9,18,0,Normal_Operation
599,H,297.7,309.7,1616,31.1,20,0,Normal_Operation
600,L,297.8,309.7,1547,37.3,25,0,Normal_Operation
601,L,297.9,309.7,2194,16.8,27,0,Normal_Operation
602,L,297.9,309.8,2000,21.3,29,0,Normal_Operation
603,L,297.9,309.8,1336,71.6,31,1,Power_Supply_Issue
604,L,297.9,309.9,1542,33.8,33,0,Normal_Operation
605,M,297.9,309.8,1693,29.9,35,0,Normal_Operation
606,L,297.9,309.8,1461,50.5,38,0,Normal_Operation
607,M,298.0,309.9,1565,33.9,40,0,Normal_Operation
608,L,298.0,309.9,1403,47.7,43,0,Normal_Operation
609,L,298.1,309.9,1629,32.5,45,0,Normal_Operation
610,L,298.1,310.0,1534,33.7,47,0,Normal_Operation
611,L,298.1,310.0,1553,40.9,49,0,Normal_Operation
612,L,298.1,309.9,1563,32.8,51,0,Normal_Operation
613,L,298.1,309.9,1634,30.0,53,0,Normal_Operation
614,M,298.0,309.9,1445,45.2,55,0,Normal_Operation
615,L,298.1,309.9,1642,30.4,58,0,Normal_Operation
616,H,298.1,309.9,1686,29.1,60,0,Normal_Operation
617,M,298.1,310.0,1393,43.1,65,0,Normal_Operation
618,H,298.2,310.0,1433,44.2,68,0,Normal_Operation
619,L,298.3,310.0,1507,44.7,73,0,Normal_Operation
620,M,298.3,310.1,1389,49.6,75,0,Normal_Operation
621,L,298.3,310.1,1408,45.3,78,0,Normal_Operation
622,M,298.4,310.2,1725,32.0,80,0,Normal_Operation
623,L,298.4,310.1,1926,23.7,83,0,Normal_Operation
624,H,298.3,310.1,1509,37.6,85,0,Normal_Operation
625,L,298.3,310.1,1545,36.3,90,0,Normal_Operation
626,L,298.4,310.1,1533,35.2,92,0,Normal_Operation
627,L,298.4,310.1,1455,42.2,94,0,Normal_Operation
628,M,298.4,310.1,1335,57.8,96,0,Normal_Operation
629,L,298.3,310.1,1523,45.9,99,0,Normal_Operation
630,L,298.3,310.0,1460,47.6,101,0,Normal_Operation
631,L,298.4,310.0,1554,37.3,103,0,Normal_Operation
632,H,298.3,310.0,1419,47.1,105,0,Normal_Operation
633,L,298.3,310.0,1442,43.9,110,0,Normal_Operation
634,L,298.3,309.9,1507,41.6,112,0,Normal_Operation
635,L,298.3,310.0,1858,23.9,114,0,Normal_Operation
636,L,298.3,309.9,1463,43.9,116,0,Normal_Operation
637,L,298.2,309.7,1585,37.4,118,0,Normal_Operation
638,L,298.0,309.6,1536,37.3,120,0,Normal_Operation
639,L,298.0,309.6,1403,51.3,122,0,Normal_Operation
640,M,297.9,309.6,1515,38.8,124,0,Normal_Operation
641,L,297.9,309.5,1390,47.9,127,0,Normal_Operation
642,M,297.8,309.4,1226,58.7,129,0,Normal_Operation
643,M,297.8,309.4,1495,36.5,132,0,Normal_Operation
644,H,297.7,309.4,1608,30.2,135,0,Normal_Operation
645,L,297.7,309.4,1392,44.1,140,0,Normal_Operation
646,M,297.7,309.4,1461,43.7,142,0,Normal_Operation
647,L,297.7,309.3,1559,36.9,145,0,Normal_Operation
648,H,297.7,309.3,1400,48.9,147,0,Normal_Operation
649,M,297.7,309.2,1732,28.8,152,0,Normal_Operation
650,L,297.6,309.2,1611,33.1,155,0,Normal_Operation
651,L,297.6,309.1,1503,38.9,157,0,Normal_Operation
652,L,297.7,309.2,1391,44.5,159,0,Normal_Operation
653,L,297.8,309.3,2015,20.1,161,0,Normal_Operation
654,L,297.8,309.2,1683,30.9,163,0,Normal_Operation
655,L,297.7,309.1,1435,38.8,165,0,Normal_Operation
656,M,297.7,309.1,1732,28.1,167,0,Normal_Operation
657,L,297.7,309.2,1365,58.6,170,0,Normal_Operation
658,L,297.7,309.1,1562,36.8,172,0,Normal_Operation
659,L,297.6,309.1,1449,49.1,174,0,Normal_Operation
660,M,297.7,309.2,1700,27.4,176,0,Normal_Operation
661,M,297.6,309.0,1427,45.6,179,0,Normal_Operation
662,M,297.6,308.9,1479,38.1,182,0,Normal_Operation
663,L,297.5,308.9,1469,44.0,185,0,Normal_Operation
664,L,297.5,308.9,1390,47.4,187,0,Normal_Operation
665,L,297.5,308.9,1729,28.1,189,0,Normal_Operation
666,L,297.5,309.0,1470,43.5,191,0,Normal_Operation
667,L,297.5,308.9,1459,48.5,193,0,Normal_Operation
668,L,297.5,308.9,1738,24.0,195,0,Normal_Operation
669,H,297.5,308.9,1471,37.7,197,0,Normal_Operation
670,L,297.6,309.0,1822,25.4,202,0,Normal_Operation
671,L,297.5,308.9,1554,34.8,204,0,Normal_Operation
672,M,297.6,308.9,1433,43.2,206,0,Normal_Operation
673,L,297.6,308.9,1449,47.7,209,0,Normal_Operation
674,L,297.8,309.0,1456,41.2,0,0,Normal_Operation
675,M,297.8,309.1,1424,45.5,2,0,Normal_Operation
676,H,297.9,309.2,1577,34.7,5,0,Normal_Operation
677,L,297.9,309.2,1478,39.7,10,0,Normal_Operation
678,M,297.8,309.2,1295,61.2,12,0,Normal_Operation
679,L,297.8,309.2,1372,47.3,15,0,Normal_Operation
680,M,297.8,309.1,1432,42.6,17,0,Normal_Operation
681,M,297.7,309.0,1656,33.2,20,0,Normal_Operation
682,H,297.8,309.0,1410,48.8,23,0,Normal_Operation
683,L,297.7,309.0,1874,24.4,28,0,Normal_Operation
684,L,297.7,309.0,1538,43.2,30,0,Normal_Operation
685,M,297.7,309.0,1636,29.7,32,0,Normal_Operation
686,M,297.7,309.0,1504,40.4,35,0,Normal_Operation
687,M,297.7,309.0,1531,42.4,38,0,Normal_Operation
688,H,297.6,309.0,1735,26.4,41,0,Normal_Operation
689,H,297.6,309.0,1354,55.6,46,0,Normal_Operation
690,H,297.6,309.0,1413,40.2,51,0,Normal_Operation
691,L,297.7,309.1,1563,39.3,56,0,Normal_Operation
692,L,297.7,309.1,1479,42.1,58,0,Normal_Operation
693,L,297.7,309.1,1477,38.3,60,0,Normal_Operation
694,L,297.6,309.1,1394,50.0,62,0,Normal_Operation
695,L,297.6,309.0,1487,45.4,64,0,Normal_Operation
696,M,297.6,309.0,1815,25.3,66,0,Normal_Operation
697,M,297.6,308.8,1453,39.7,69,0,Normal_Operation
698,L,297.6,308.8,1539,40.2,72,0,Normal_Operation
699,H,297.5,308.7,1416,39.2,74,0,Normal_Operation
700,M,297.6,308.8,1683,31.6,79,0,Normal_Operation
701,L,297.7,308.8,1515,40.1,82,0,Normal_Operation
702,M,297.7,308.9,1531,48.3,84,0,Normal_Operation
703,H,297.7,308.9,1479,40.9,87,0,Normal_Operation
704,L,297.7,308.9,1516,33.7,92,0,Normal_Operation
705,L,297.7,309.0,1507,38.2,94,0,Normal_Operation
706,M,297.8,309.0,1434,43.3,96,0,Normal_Operation
707,L,297.7,308.9,1838,27.3,99,0,Normal_Operation
708,M,297.6,308.8,1416,45.9,101,0,Normal_Operation
709,M,297.6,308.8,1357,49.7,104,0,Normal_Operation
710,M,297.5,308.7,1697,28.1,107,0,Normal_Operation
711,L,297.5,308.7,1443,46.2,110,0,Normal_Operation
712,L,297.5,308.7,1453,37.6,112,0,Normal_Operation
713,L,297.4,308.6,1439,46.4,114,0,Normal_Operation
714,L,297.4,308.6,1609,36.2,116,0,Normal_Operation
715,L,297.4,308.6,1324,59.1,118,0,Normal_Operation
716,H,297.4,308.6,1420,45.8,120,0,Normal_Operation
717,L,297.4,308.7,1545,36.9,125,0,Normal_Operation
718,L,297.5,308.8,1477,39.0,127,0,Normal_Operation
719,L,297.4,308.8,1447,58.1,129,0,Normal_Operation
720,L,297.4,308.9,1809,23.8,131,0,Normal_Operation
721,L,297.5,308.9,1696,30.9,133,0,Normal_Operation
722,L,297.5,308.9,1427,44.7,135,0,Normal_Operation
723,M,297.4,308.9,1500,46.3,137,0,Normal_Operation
724,L,297.5,308.9,1390,44.6,140,0,Normal_Operation
725,L,297.4,308.8,1640,34.2,142,0,Normal_Operation
726,M,297.4,308.8,1628,37.4,144,0,Normal_Operation
727,H,297.3,308.6,1499,37.6,147,0,Normal_Operation
728,M,297.4,308.7,1425,50.3,152,0,Normal_Operation
729,L,297.3,308.6,1586,37.7,155,0,Normal_Operation
730,M,297.3,308.6,1471,50.7,157,0,Normal_Operation
731,M,297.3,308.6,1431,53.0,160,0,Normal_Operation
732,L,297.2,308.6,1924,22.1,163,0,Normal_Operation
733,M,297.1,308.4,1421,42.0,165,0,Normal_Operation
734,H,297.0,308.4,1305,54.6,168,0,Normal_Operation
735,L,296.9,308.4,1557,32.4,173,0,Normal_Operation
736,L,296.9,308.3,1555,38.2,175,0,Normal_Operation
737,H,296.9,308.3,1474,39.2,177,0,Normal_Operation
738,L,296.8,308.3,1506,45.9,182,0,Normal_Operation
739,L,296.9,308.4,1390,41.8,184,0,Normal_Operation
740,M,296.9,308.4,1450,46.9,186,0,Normal_Operation
741,L,296.9,308.3,1513,38.8,189,0,Normal_Operation
742,L,296.8,308.2,1643,34.7,191,0,Normal_Operation
743,L,296.8,308.2,1361,53.8,193,0,Normal_Operation
744,L,296.7,308.1,1450,40.9,195,0,Normal_Operation
745,L,296.7,308.0,1451,50.7,197,0,Normal_Operation
746,L,296.8,308.1,1289,62.0,199,1,Excessive_Load
747,L,296.8,308.1,1356,48.3,201,0,Normal_Operation
748,H,296.7,308.1,1528,46.3,203,0,Normal_Operation
749,L,296.6,308.0,1978,22.3,208,0,Normal_Operation
750,L,296.7,308.0,1535,36.8,210,0,Normal_Operation
751,M,296.8,308.1,1843,24.2,212,0,Normal_Operation
752,L,296.9,308.1,1422,48.7,215,0,Normal_Operation
753,L,296.8,308.0,1536,40.4,217,0,Normal_Operation
754,M,296.9,308.1,1483,44.3,219,0,Normal_Operation
755,H,296.8,308.1,1492,43.7,222,0,Normal_Operation
756,L,296.8,308.0,1584,40.4,227,0,Normal_Operation
757,L,296.9,308.1,1555,33.7,229,0,Normal_Operation
758,L,296.8,308.0,1497,41.7,231,0,Normal_Operation
759,M,296.7,307.8,1537,36.3,233,0,Normal_Operation
760,L,296.7,307.8,1505,39.4,236,0,Normal_Operation
761,L,296.7,307.8,1646,34.6,238,0,Normal_Operation
762,M,296.7,307.8,1286,60.5,0,0,Normal_Operation
763,L,296.7,307.8,1400,47.5,3,0,Normal_Operation
764,L,296.8,307.9,1337,56.5,5,0,Normal_Operation
765,L,296.9,308.0,1332,53.9,7,0,Normal_Operation
766,L,296.8,308.0,1561,38.3,9,0,Normal_Operation
767,L,296.9,308.0,1546,31.1,11,0,Normal_Operation
768,L,296.9,308.0,1713,29.3,13,0,Normal_Operation
769,L,296.9,308.0,1343,44.5,15,0,Normal_Operation
770,L,296.8,308.0,1391,54.4,17,0,Normal_Operation
771,H,296.8,308.0,1311,58.6,19,0,Normal_Operation
772,H,296.8,308.0,1453,51.0,24,0,Normal_Operation
773,L,296.8,308.0,1510,39.4,29,0,Normal_Operation
774,L,296.8,307.9,1448,48.8,31,0,Normal_Operation
775,L,296.7,307.8,1453,46.0,33,0,Normal_Operation
776,L,296.7,307.8,1468,39.2,35,0,Normal_Operation
777,L,296.7,307.8,1382,47.5,37,0,Normal_Operation
778,L,296.7,308.0,1580,32.2,39,0,Normal_Operation
779,L,296.8,308.0,1666,29.8,41,0,Normal_Operation
780,M,296.9,308.0,1409,50.7,43,0,Normal_Operation
781,L,296.8,308.0,1675,29.7,46,0,Normal_Operation
782,L,296.8,307.9,1698,30.8,48,0,Normal_Operation
783,H,296.7,307.9,1579,33.4,50,0,Normal_Operation
784,L,296.7,307.9,1743,27.9,55,0,Normal_Operation
785,M,296.9,308.0,1497,44.8,57,0,Normal_Operation
786,L,296.9,308.1,1741,28.8,60,0,Normal_Operation
787,L,296.9,308.1,1435,45.3,62,0,Normal_Operation
788,M,296.9,308.1,1440,46.3,64,0,Normal_Operation
789,M,296.9,308.0,1641,33.3,67,0,Normal_Operation
790,L,296.8,307.9,1420,45.4,70,0,Normal_Operation
791,L,296.8,307.9,1611,35.4,72,0,Normal_Operation
792,L,296.8,307.8,1373,42.9,74,0,Normal_Operation
793,M,296.8,307.9,1683,31.8,76,0,Normal_Operation
794,H,296.9,307.9,1547,32.6,79,0,Normal_Operation
795,L,296.9,307.8,1605,37.0,84,0,Normal_Operation
796,M,296.9,307.9,2010,18.9,86,0,Normal_Operation
797,L,296.8,307.7,1565,40.1,89,0,Normal_Operation
798,M,296.9,307.8,1828,24.6,91,0,Normal_Operation
799,M,297.0,307.8,1579,34.1,94,0,Normal_Operation
800,M,297.0,307.9,1882,24.2,97,0,Normal_Operation
801,L,296.9,307.8,1285,52.1,100,0,Normal_Operation
802,L,296.9,307.8,1571,35.0,102,0,Normal_Operation
803,H,296.9,307.8,1549,37.8,104,0,Normal_Operation
804,M,296.9,307.8,1544,37.6,109,0,Normal_Operation
805,M,297.0,307.9,1412,47.4,112,0,Normal_Operation
806,M,297.0,307.9,1422,53.0,115,0,Normal_Operation
807,L,297.0,307.7,1867,22.8,118,0,Normal_Operation
808,L,296.9,307.7,1424,43.3,120,0,Normal_Operation
809,L,296.9,307.6,1452,45.7,122,0,Normal_Operation
810,L,296.9,307.7,1550,39.7,124,0,Normal_Operation
811,L,296.8,307.6,1588,37.6,126,0,Normal_Operation
812,L,296.8,307.6,1338,44.4,128,0,Normal_Operation
813,L,296.8,307.6,1513,40.0,130,0,Normal_Operation
814,M,296.8,307.5,1470,45.9,132,0,Normal_Operation
815,M,296.8,307.5,1516,36.7,135,0,Normal_Operation
816,L,296.8,307.6,1434,48.3,138,0,Normal_Operation
817,L,296.8,307.6,1368,52.0,140,0,Normal_Operation
818,L,296.8,307.6,1304,48.7,142,0,Normal_Operation
819,L,296.8,307.6,1398,46.7,144,0,Normal_Operation
820,L,296.7,307.6,1516,37.4,146,0,Normal_Operation
821,L,296.7,307.6,1474,41.7,148,0,Normal_Operation
822,M,296.7,307.6,1547,34.7,150,0,Normal_Operation
823,M,296.6,307.5,1482,39.9,153,0,Normal_Operation
824,L,296.6,307.4,1436,42.8,156,0,Normal_Operation
825,L,296.6,307.3,1474,40.0,158,0,Normal_Operation
826,L,296.5,307.2,1481,38.2,160,0,Normal_Operation
827,L,296.5,307.3,1501,42.1,162,0,Normal_Operation
828,L,296.5,307.3,1566,37.2,164,0,Normal_Operation
829,L,296.5,307.3,1579,34.5,166,0,Normal_Operation
830,L,296.6,307.4,1631,35.0,168,0,Normal_Operation
831,M,296.6,307.4,1544,42.3,170,0,Normal_Operation
832,L,296.6,307.4,1521,38.6,173,0,Normal_Operation
833,L,296.6,307.4,1616,28.0,175,0,Normal_Operation
834,H,296.6,307.4,1333,50.2,177,0,Normal_Operation
835,M,296.7,307.4,1533,32.5,182,0,Normal_Operation
836,L,296.6,307.4,1368,45.1,185,0,Normal_Operation
837,L,296.6,307.4,1465,47.8,187,0,Normal_Operation
838,H,296.6,307.4,1406,41.5,189,0,Normal_Operation
839,M,296.5,307.4,1565,43.5,194,0,Normal_Operation
840,L,296.6,307.5,1582,37.9,197,0,Normal_Operation
841,L,296.6,307.5,1439,45.5,199,0,Normal_Operation
842,M,296.6,307.5,1566,35.0,201,0,Normal_Operation
843,L,296.6,307.5,1485,42.7,204,0,Normal_Operation
844,L,296.5,307.5,1566,35.1,206,0,Normal_Operation
845,L,296.3,307.3,1439,41.5,208,0,Normal_Operation
846,M,296.4,307.4,1416,50.0,210,0,Normal_Operation
847,L,296.4,307.4,2833,5.6,213,1,Power_Supply_Issue
848,L,296.3,307.4,1465,47.1,215,0,Normal_Operation
849,H,296.4,307.4,1586,35.5,0,0,Normal_Operation
850,L,296.3,307.3,1567,31.4,5,0,Normal_Operation
851,M,296.2,307.2,1389,48.6,7,0,Normal_Operation
852,M,296.3,307.3,1368,49.5,10,0,Normal_Operation
853,L,296.3,307.3,1444,49.0,13,0,Normal_Operation
854,M,296.3,307.3,1498,41.6,15,0,Normal_Operation
855,L,296.1,307.2,1615,30.8,18,0,Normal_Operation
856,L,296.1,307.1,1898,22.7,20,0,Normal_Operation
857,M,296.1,307.1,1350,53.3,22,0,Normal_Operation
858,M,296.2,307.0,1516,37.6,25,0,Normal_Operation
859,H,296.2,307.0,1542,40.6,28,0,Normal_Operation
860,H,296.1,306.9,1541,32.6,33,0,Normal_Operation
861,M,296.1,306.9,1951,23.3,38,0,Normal_Operation
862,H,296.1,306.8,1645,31.0,41,0,Normal_Operation
863,L,296.0,306.7,1416,44.2,46,0,Normal_Operation
864,M,296.0,306.7,2044,22.3,48,0,Normal_Operation
865,L,295.9,306.6,1414,50.2,51,0,Normal_Operation
866,L,295.9,306.6,1678,26.7,53,0,Normal_Operation
867,H,295.9,306.5,1594,33.2,55,0,Normal_Operation
868,M,295.8,306.5,1514,37.7,60,0,Normal_Operation
869,L,295.8,306.5,1358,49.2,63,0,Normal_Operation
870,L,295.8,306.4,1325,56.2,65,0,Normal_Operation
871,L,295.8,306.4,1339,53.2,67,0,Normal_Operation
872,M,295.8,306.4,1335,51.7,69,0,Normal_Operation
873,L,295.9,306.4,1892,21.7,72,0,Normal_Operation
874,L,295.9,306.4,1575,28.5,74,0,Normal_Operation
